wpp,file_group,AgeGrp,AgeGrpStart,AgeGrpSpan
2022,PopulationExposureBySingleAgeSex,7,7,1
2022,PopulationExposureBySingleAgeSex,8,8,1
2022,PopulationExposureBySingleAgeSex,9,9,1
2022,PopulationExposureBySingleAgeSex,10,10,1
2022,PopulationExposureBySingleAgeSex,11,11,1
2022,PopulationExposureBySingleAgeSex,12,12,1
2022,PopulationExposureBySingleAgeSex,13,13,1
2022,PopulationExposureBySingleAgeSex,14,14,1
2022,PopulationExposureBySingleAgeSex,15,15,1
2022,PopulationExposureBySingleAgeSex,16,16,1
2022,PopulationExposureBySingleAgeSex,17,17,1
2022,PopulationExposureBySingleAgeSex,18,18,1
2022,PopulationExposureBySingleAgeSex,19,19,1
2022,PopulationExposureBySingleAgeSex,20,20,1
2022,PopulationExposureBySingleAgeSex,21,21,1
2022,PopulationExposureBySingleAgeSex,22,22,1
2022,PopulationExposureBySingleAgeSex,23,23,1
2022,PopulationExposureBySingleAgeSex,24,24,1
2022,PopulationExposureBySingleAgeSex,25,25,1
2022,PopulationExposureBySingleAgeSex,26,26,1
2022,PopulationExposureBySingleAgeSex,27,27,1
2022,PopulationExposureBySingleAgeSex,28,28,1
2022,PopulationExposureBySingleAgeSex,29,29,1
2022,PopulationExposureBySingleAgeSex,30,30,1
2022,PopulationExposureBySingleAgeSex,31,31,1
2022,PopulationExposureBySingleAgeSex,32,32,1
2022,PopulationExposureBySingleAgeSex,33,33,1
2022,PopulationExposureBySingleAgeSex,34,34,1
2022,PopulationExposureBySingleAgeSex,35,35,1
2022,PopulationExposureBySingleAgeSex,36,36,1
2022,PopulationExposureBySingleAgeSex,37,37,1
2022,PopulationExposureBySingleAgeSex,38,38,1
2022,PopulationExposureBySingleAgeSex,39,39,1
2022,PopulationExposureBySingleAgeSex,40,40,1
2022,PopulationExposureBySingleAgeSex,41,41,1
2022,PopulationExposureBySingleAgeSex,42,42,1
2022,PopulationExposureBySingleAgeSex,43,43,1
2022,PopulationExposureBySingleAgeSex,44,44,1
2022,PopulationExposureBySingleAgeSex,45,45,1
2022,PopulationExposureBySingleAgeSex,46,46,1
2022,PopulationExposureBySingleAgeSex,47,47,1
2022,PopulationExposureBySingleAgeSex,48,48,1
2022,PopulationExposureBySingleAgeSex,49,49,1
2022,PopulationExposureBySingleAgeSex,50,50,1
2022,PopulationExposureBySingleAgeSex,51,51,1
2022,PopulationExposureBySingleAgeSex,52,52,1
2022,PopulationExposureBySingleAgeSex,53,53,1
2022,PopulationExposureBySingleAgeSex,54,54,1
2022,PopulationExposureBySingleAgeSex,55,55,1
2022,PopulationExposureBySingleAgeSex,56,56,1
2022,PopulationExposureBySingleAgeSex,57,57,1
2022,PopulationExposureBySingleAgeSex,58,58,1
2022,PopulationExposureBySingleAgeSex,59,59,1
2022,PopulationExposureBySingleAgeSex,60,60,1
2022,PopulationExposureBySingleAgeSex,61,61,1
2022,PopulationExposureBySingleAgeSex,62,62,1
2022,PopulationExposureBySingleAgeSex,63,63,1
2022,PopulationExposureBySingleAgeSex,64,64,1
2022,PopulationExposureBySingleAgeSex,65,65,1
2022,PopulationExposureBySingleAgeSex,66,66,1
2022,PopulationExposureBySingleAgeSex,67,67,1
2022,PopulationExposureBySingleAgeSex,68,68,1
2022,PopulationExposureBySingleAgeSex,69,69,1
2022,PopulationExposureBySingleAgeSex,70,70,1
2022,PopulationExposureBySingleAgeSex,71,71,1
2022,PopulationExposureBySingleAgeSex,72,72,1
2022,PopulationExposureBySingleAgeSex,73,73,1
2022,PopulationExposureBySingleAgeSex,74,74,1
2022,PopulationExposureBySingleAgeSex,75,75,1
2022,PopulationExposureBySingleAgeSex,76,76,1
2022,PopulationExposureBySingleAgeSex,77,77,1
2022,PopulationExposureBySingleAgeSex,78,78,1
2022,PopulationExposureBySingleAgeSex,79,79,1
2022,PopulationExposureBySingleAgeSex,80,80,1
2022,PopulationExposureBySingleAgeSex,81,81,1
2022,PopulationExposureBySingleAgeSex,82,82,1
2022,PopulationExposureBySingleAgeSex,83,83,1
2022,PopulationExposureBySingleAgeSex,84,84,1
2022,PopulationExposureBySingleAgeSex,85,85,1
2022,PopulationExposureBySingleAgeSex,86,86,1
2022,PopulationExposureBySingleAgeSex,87,87,1
2022,PopulationExposureBySingleAgeSex,88,88,1
2022,PopulationExposureBySingleAgeSex,89,89,1
2022,PopulationExposureBySingleAgeSex,90,90,1
2022,PopulationExposureBySingleAgeSex,91,91,1
2022,PopulationExposureBySingleAgeSex,92,92,1
2022,PopulationExposureBySingleAgeSex,93,93,1
2022,PopulationExposureBySingleAgeSex,94,94,1
2022,PopulationExposureBySingleAgeSex,95,95,1
2022,PopulationExposureBySingleAgeSex,96,96,1
2022,PopulationExposureBySingleAgeSex,97,97,1
2022,PopulationExposureBySingleAgeSex,98,98,1
2022,PopulationExposureBySingleAgeSex,99,99,1
2022,PopulationExposureBySingleAgeSex,100+,100,-1
