wpp,file_group,VarID,Variant,col_name
2022,Demographic_Indicators,8,Constant mortality,ISO3_code
2022,Demographic_Indicators,8,Constant mortality,ISO2_code
2022,Demographic_Indicators,8,Constant mortality,SDMX_code
2022,Demographic_Indicators,8,Constant mortality,LocTypeID
2022,Demographic_Indicators,8,Constant mortality,LocTypeName
2022,Demographic_Indicators,8,Constant mortality,ParentID
2022,Demographic_Indicators,8,Constant mortality,Location
2022,Demographic_Indicators,8,Constant mortality,Time
2022,Demographic_Indicators,8,Constant mortality,TPopulation1Jan
2022,Demographic_Indicators,8,Constant mortality,TPopulation1July
2022,Demographic_Indicators,8,Constant mortality,TPopulationMale1July
2022,Demographic_Indicators,8,Constant mortality,TPopulationFemale1July
2022,Demographic_Indicators,8,Constant mortality,PopDensity
2022,Demographic_Indicators,8,Constant mortality,PopSexRatio
2022,Demographic_Indicators,8,Constant mortality,MedianAgePop
2022,Demographic_Indicators,8,Constant mortality,NatChange
2022,Demographic_Indicators,8,Constant mortality,NatChangeRT
2022,Demographic_Indicators,8,Constant mortality,PopChange
2022,Demographic_Indicators,8,Constant mortality,PopGrowthRate
2022,Demographic_Indicators,8,Constant mortality,DoublingTime
2022,Demographic_Indicators,8,Constant mortality,Births
2022,Demographic_Indicators,8,Constant mortality,Births1519
2022,Demographic_Indicators,8,Constant mortality,CBR
2022,Demographic_Indicators,8,Constant mortality,TFR
2022,Demographic_Indicators,8,Constant mortality,NNR
2022,Demographic_Indicators,8,Constant mortality,MAC
2022,Demographic_Indicators,8,Constant mortality,SRB
2022,Demographic_Indicators,8,Constant mortality,Deaths
2022,Demographic_Indicators,8,Constant mortality,DeathsMale
2022,Demographic_Indicators,8,Constant mortality,DeathsFemale
2022,Demographic_Indicators,8,Constant mortality,CDR
2022,Demographic_Indicators,8,Constant mortality,LEx
2022,Demographic_Indicators,8,Constant mortality,LExMale
2022,Demographic_Indicators,8,Constant mortality,LExFemale
2022,Demographic_Indicators,8,Constant mortality,LE15
2022,Demographic_Indicators,8,Constant mortality,LE15Male
2022,Demographic_Indicators,8,Constant mortality,LE15Female
2022,Demographic_Indicators,8,Constant mortality,LE65
2022,Demographic_Indicators,8,Constant mortality,LE65Male
2022,Demographic_Indicators,8,Constant mortality,LE65Female
2022,Demographic_Indicators,8,Constant mortality,LE80
2022,Demographic_Indicators,8,Constant mortality,LE80Male
2022,Demographic_Indicators,8,Constant mortality,LE80Female
2022,Demographic_Indicators,8,Constant mortality,InfantDeaths
2022,Demographic_Indicators,8,Constant mortality,IMR
2022,Demographic_Indicators,8,Constant mortality,LBsurvivingAge1
2022,Demographic_Indicators,8,Constant mortality,Under5Deaths
2022,Demographic_Indicators,8,Constant mortality,Q5
2022,Demographic_Indicators,8,Constant mortality,Q0040
2022,Demographic_Indicators,8,Constant mortality,Q0040Male
2022,Demographic_Indicators,8,Constant mortality,Q0040Female
2022,Demographic_Indicators,8,Constant mortality,Q0060
2022,Demographic_Indicators,8,Constant mortality,Q0060Male
2022,Demographic_Indicators,8,Constant mortality,Q0060Female
2022,Demographic_Indicators,8,Constant mortality,Q1550
2022,Demographic_Indicators,8,Constant mortality,Q1550Male
2022,Demographic_Indicators,8,Constant mortality,Q1550Female
2022,Demographic_Indicators,8,Constant mortality,Q1560
2022,Demographic_Indicators,8,Constant mortality,Q1560Male
2022,Demographic_Indicators,8,Constant mortality,Q1560Female
2022,Demographic_Indicators,8,Constant mortality,NetMigrations
2022,Demographic_Indicators,8,Constant mortality,CNMR
2022,Demographic_Indicators,9,No change,SortOrder
2022,Demographic_Indicators,9,No change,LocID
2022,Demographic_Indicators,9,No change,Notes
2022,Demographic_Indicators,9,No change,ISO3_code
2022,Demographic_Indicators,9,No change,ISO2_code
2022,Demographic_Indicators,9,No change,SDMX_code
2022,Demographic_Indicators,9,No change,LocTypeID
2022,Demographic_Indicators,9,No change,LocTypeName
2022,Demographic_Indicators,9,No change,ParentID
2022,Demographic_Indicators,9,No change,Location
2022,Demographic_Indicators,9,No change,Time
2022,Demographic_Indicators,9,No change,TPopulation1Jan
2022,Demographic_Indicators,9,No change,TPopulation1July
2022,Demographic_Indicators,9,No change,TPopulationMale1July
2022,Demographic_Indicators,9,No change,TPopulationFemale1July
2022,Demographic_Indicators,9,No change,PopDensity
2022,Demographic_Indicators,9,No change,PopSexRatio
2022,Demographic_Indicators,9,No change,MedianAgePop
2022,Demographic_Indicators,9,No change,NatChange
2022,Demographic_Indicators,9,No change,NatChangeRT
2022,Demographic_Indicators,9,No change,PopChange
2022,Demographic_Indicators,9,No change,PopGrowthRate
2022,Demographic_Indicators,9,No change,DoublingTime
2022,Demographic_Indicators,9,No change,Births
2022,Demographic_Indicators,9,No change,Births1519
2022,Demographic_Indicators,9,No change,CBR
2022,Demographic_Indicators,9,No change,TFR
2022,Demographic_Indicators,9,No change,NNR
2022,Demographic_Indicators,9,No change,MAC
2022,Demographic_Indicators,9,No change,SRB
2022,Demographic_Indicators,9,No change,Deaths
2022,Demographic_Indicators,9,No change,DeathsMale
2022,Demographic_Indicators,9,No change,DeathsFemale
2022,Demographic_Indicators,9,No change,CDR
2022,Demographic_Indicators,9,No change,LEx
2022,Demographic_Indicators,9,No change,LExMale
2022,Demographic_Indicators,9,No change,LExFemale
2022,Demographic_Indicators,9,No change,LE15
2022,Demographic_Indicators,9,No change,LE15Male
2022,Demographic_Indicators,9,No change,LE15Female
2022,Demographic_Indicators,9,No change,LE65
2022,Demographic_Indicators,9,No change,LE65Male
2022,Demographic_Indicators,9,No change,LE65Female
2022,Demographic_Indicators,9,No change,LE80
2022,Demographic_Indicators,9,No change,LE80Male
2022,Demographic_Indicators,9,No change,LE80Female
2022,Demographic_Indicators,9,No change,InfantDeaths
2022,Demographic_Indicators,9,No change,IMR
2022,Demographic_Indicators,9,No change,LBsurvivingAge1
2022,Demographic_Indicators,9,No change,Under5Deaths
2022,Demographic_Indicators,9,No change,Q5
2022,Demographic_Indicators,9,No change,Q0040
2022,Demographic_Indicators,9,No change,Q0040Male
2022,Demographic_Indicators,9,No change,Q0040Female
2022,Demographic_Indicators,9,No change,Q0060
2022,Demographic_Indicators,9,No change,Q0060Male
2022,Demographic_Indicators,9,No change,Q0060Female
2022,Demographic_Indicators,9,No change,Q1550
2022,Demographic_Indicators,9,No change,Q1550Male
2022,Demographic_Indicators,9,No change,Q1550Female
2022,Demographic_Indicators,9,No change,Q1560
2022,Demographic_Indicators,9,No change,Q1560Male
2022,Demographic_Indicators,9,No change,Q1560Female
2022,Demographic_Indicators,9,No change,NetMigrations
2022,Demographic_Indicators,9,No change,CNMR
2022,Fertility_by_Age1,10,Momentum,SortOrder
2022,Fertility_by_Age1,10,Momentum,LocID
2022,Fertility_by_Age1,10,Momentum,Notes
2022,Fertility_by_Age1,10,Momentum,ISO3_code
2022,Fertility_by_Age1,10,Momentum,ISO2_code
2022,Fertility_by_Age1,10,Momentum,SDMX_code
2022,Fertility_by_Age1,10,Momentum,LocTypeID
2022,Fertility_by_Age1,10,Momentum,LocTypeName
2022,Fertility_by_Age1,10,Momentum,ParentID
2022,Fertility_by_Age1,10,Momentum,Location
2022,Fertility_by_Age1,10,Momentum,Time
2022,Fertility_by_Age1,10,Momentum,MidPeriod
2022,Fertility_by_Age1,10,Momentum,AgeGrp
2022,Fertility_by_Age1,10,Momentum,AgeGrpStart
2022,Fertility_by_Age1,10,Momentum,AgeGrpSpan
2022,Fertility_by_Age1,10,Momentum,ASFR
2022,Fertility_by_Age1,10,Momentum,PASFR
2022,Fertility_by_Age1,10,Momentum,Births
2022,Fertility_by_Age1,2,Medium,SortOrder
2022,Fertility_by_Age1,2,Medium,LocID
2022,Fertility_by_Age1,2,Medium,Notes
2022,Fertility_by_Age1,2,Medium,ISO3_code
2022,Fertility_by_Age1,2,Medium,ISO2_code
2022,Fertility_by_Age1,2,Medium,SDMX_code
2022,Fertility_by_Age1,2,Medium,LocTypeID
2022,Fertility_by_Age1,2,Medium,LocTypeName
2022,Fertility_by_Age1,2,Medium,ParentID
2022,Fertility_by_Age1,2,Medium,Location
2022,Fertility_by_Age1,2,Medium,Time
2022,Fertility_by_Age1,2,Medium,MidPeriod
2022,Fertility_by_Age1,2,Medium,AgeGrp
2022,Fertility_by_Age1,2,Medium,AgeGrpStart
2022,Fertility_by_Age1,2,Medium,AgeGrpSpan
2022,Fertility_by_Age1,2,Medium,ASFR
2022,Fertility_by_Age1,2,Medium,PASFR
2022,Fertility_by_Age1,2,Medium,Births
2022,Fertility_by_Age1,3,High,SortOrder
2022,Fertility_by_Age1,3,High,LocID
2022,Fertility_by_Age1,3,High,Notes
2022,Fertility_by_Age1,3,High,ISO3_code
2022,Fertility_by_Age1,3,High,ISO2_code
2022,Fertility_by_Age1,3,High,SDMX_code
2022,Fertility_by_Age1,3,High,LocTypeID
2022,Fertility_by_Age1,3,High,LocTypeName
2022,Fertility_by_Age1,3,High,ParentID
2022,Fertility_by_Age1,3,High,Location
2022,Fertility_by_Age1,3,High,Time
2022,Fertility_by_Age1,3,High,MidPeriod
2022,Fertility_by_Age1,3,High,AgeGrp
2022,Fertility_by_Age1,3,High,AgeGrpStart
2022,Fertility_by_Age1,3,High,AgeGrpSpan
2022,Fertility_by_Age1,3,High,ASFR
2022,Fertility_by_Age1,3,High,PASFR
2022,Fertility_by_Age1,3,High,Births
2022,Fertility_by_Age1,4,Low,SortOrder
2022,Fertility_by_Age1,4,Low,LocID
2022,Fertility_by_Age1,4,Low,Notes
2022,Fertility_by_Age1,4,Low,ISO3_code
2022,Fertility_by_Age1,4,Low,ISO2_code
2022,Fertility_by_Age1,4,Low,SDMX_code
2022,Fertility_by_Age1,4,Low,LocTypeID
2022,Fertility_by_Age1,4,Low,LocTypeName
2022,Fertility_by_Age1,4,Low,ParentID
2022,Fertility_by_Age1,4,Low,Location
2022,Fertility_by_Age1,4,Low,Time
2022,Fertility_by_Age1,4,Low,MidPeriod
2022,Fertility_by_Age1,4,Low,AgeGrp
2022,Fertility_by_Age1,4,Low,AgeGrpStart
2022,Fertility_by_Age1,4,Low,AgeGrpSpan
2022,Fertility_by_Age1,4,Low,ASFR
2022,Fertility_by_Age1,4,Low,PASFR
2022,Fertility_by_Age1,4,Low,Births
2022,Fertility_by_Age1,5,Constant fertility,SortOrder
2022,Fertility_by_Age1,5,Constant fertility,LocID
2022,Fertility_by_Age1,5,Constant fertility,Notes
2022,Fertility_by_Age1,5,Constant fertility,ISO3_code
2022,Fertility_by_Age1,5,Constant fertility,ISO2_code
2022,Fertility_by_Age1,5,Constant fertility,SDMX_code
2022,Fertility_by_Age1,5,Constant fertility,LocTypeID
2022,Fertility_by_Age1,5,Constant fertility,LocTypeName
2022,Fertility_by_Age1,5,Constant fertility,ParentID
2022,Fertility_by_Age1,5,Constant fertility,Location
2022,Fertility_by_Age1,5,Constant fertility,Time
2022,Fertility_by_Age1,5,Constant fertility,MidPeriod
2022,Fertility_by_Age1,5,Constant fertility,AgeGrp
2022,Fertility_by_Age1,5,Constant fertility,AgeGrpStart
2022,Fertility_by_Age1,5,Constant fertility,AgeGrpSpan
2022,Fertility_by_Age1,5,Constant fertility,ASFR
2022,Fertility_by_Age1,5,Constant fertility,PASFR
2022,Fertility_by_Age1,5,Constant fertility,Births
2022,Fertility_by_Age1,6,Instant replacement,SortOrder
2022,Fertility_by_Age1,6,Instant replacement,LocID
2022,Fertility_by_Age1,6,Instant replacement,Notes
2022,Fertility_by_Age1,6,Instant replacement,ISO3_code
2022,Fertility_by_Age1,6,Instant replacement,ISO2_code
2022,Fertility_by_Age1,6,Instant replacement,SDMX_code
2022,Fertility_by_Age1,6,Instant replacement,LocTypeID
2022,Fertility_by_Age1,6,Instant replacement,LocTypeName
2022,Fertility_by_Age1,6,Instant replacement,ParentID
2022,Fertility_by_Age1,6,Instant replacement,Location
2022,Fertility_by_Age1,6,Instant replacement,Time
2022,Fertility_by_Age1,6,Instant replacement,MidPeriod
2022,Fertility_by_Age1,6,Instant replacement,AgeGrp
2022,Fertility_by_Age1,6,Instant replacement,AgeGrpStart
2022,Fertility_by_Age1,6,Instant replacement,AgeGrpSpan
2022,Fertility_by_Age1,6,Instant replacement,ASFR
2022,Fertility_by_Age1,6,Instant replacement,PASFR
2022,Fertility_by_Age1,6,Instant replacement,Births
2022,Fertility_by_Age1,7,Zero migration,SortOrder
2022,Fertility_by_Age1,7,Zero migration,LocID
2022,Fertility_by_Age1,7,Zero migration,Notes
2022,Fertility_by_Age1,7,Zero migration,ISO3_code
2022,Fertility_by_Age1,7,Zero migration,ISO2_code
2022,Fertility_by_Age1,7,Zero migration,SDMX_code
2022,Fertility_by_Age1,7,Zero migration,LocTypeID
2022,Fertility_by_Age1,7,Zero migration,LocTypeName
2022,Fertility_by_Age1,7,Zero migration,ParentID
2022,Fertility_by_Age1,7,Zero migration,Location
2022,Fertility_by_Age1,7,Zero migration,Time
2022,Fertility_by_Age1,7,Zero migration,MidPeriod
2022,Fertility_by_Age1,7,Zero migration,AgeGrp
2022,Fertility_by_Age1,7,Zero migration,AgeGrpStart
2022,Fertility_by_Age1,7,Zero migration,AgeGrpSpan
2022,Fertility_by_Age1,7,Zero migration,ASFR
2022,Fertility_by_Age1,7,Zero migration,PASFR
2022,Fertility_by_Age1,7,Zero migration,Births
2022,Fertility_by_Age1,8,Constant mortality,SortOrder
2022,Fertility_by_Age1,8,Constant mortality,LocID
2022,Fertility_by_Age1,8,Constant mortality,Notes
2022,Fertility_by_Age1,8,Constant mortality,ISO3_code
2022,Fertility_by_Age1,8,Constant mortality,ISO2_code
2022,Fertility_by_Age1,8,Constant mortality,SDMX_code
2022,Fertility_by_Age1,8,Constant mortality,LocTypeID
2022,Fertility_by_Age1,8,Constant mortality,LocTypeName
2022,Fertility_by_Age1,8,Constant mortality,ParentID
2022,Fertility_by_Age1,8,Constant mortality,Location
2022,Fertility_by_Age1,8,Constant mortality,Time
2022,Fertility_by_Age1,8,Constant mortality,MidPeriod
2022,Fertility_by_Age1,8,Constant mortality,AgeGrp
2022,Fertility_by_Age1,8,Constant mortality,AgeGrpStart
2022,Fertility_by_Age1,8,Constant mortality,AgeGrpSpan
2022,Fertility_by_Age1,8,Constant mortality,ASFR
2022,Fertility_by_Age1,8,Constant mortality,PASFR
2022,Fertility_by_Age1,8,Constant mortality,Births
2022,Fertility_by_Age1,9,No change,SortOrder
2022,Fertility_by_Age1,9,No change,LocID
2022,Fertility_by_Age1,9,No change,Notes
2022,Fertility_by_Age1,9,No change,ISO3_code
2022,Fertility_by_Age1,9,No change,ISO2_code
2022,Fertility_by_Age1,9,No change,SDMX_code
2022,Fertility_by_Age1,9,No change,LocTypeID
2022,Fertility_by_Age1,9,No change,LocTypeName
2022,Fertility_by_Age1,9,No change,ParentID
2022,Fertility_by_Age1,9,No change,Location
2022,Fertility_by_Age1,9,No change,Time
2022,Fertility_by_Age1,9,No change,MidPeriod
2022,Fertility_by_Age1,9,No change,AgeGrp
2022,Fertility_by_Age1,9,No change,AgeGrpStart
2022,Fertility_by_Age1,9,No change,AgeGrpSpan
2022,Fertility_by_Age1,9,No change,ASFR
2022,Fertility_by_Age1,9,No change,PASFR
2022,Fertility_by_Age1,9,No change,Births
2022,Fertility_by_Age5,10,Momentum,SortOrder
2022,Fertility_by_Age5,10,Momentum,LocID
2022,Fertility_by_Age5,10,Momentum,Notes
2022,Fertility_by_Age5,10,Momentum,ISO3_code
2022,Fertility_by_Age5,10,Momentum,ISO2_code
2022,Fertility_by_Age5,10,Momentum,SDMX_code
2022,Fertility_by_Age5,10,Momentum,LocTypeID
2022,Fertility_by_Age5,10,Momentum,LocTypeName
2022,Fertility_by_Age5,10,Momentum,ParentID
2022,Fertility_by_Age5,10,Momentum,Location
2022,Fertility_by_Age5,10,Momentum,Time
2022,Fertility_by_Age5,10,Momentum,MidPeriod
2022,Fertility_by_Age5,10,Momentum,AgeGrp
2022,Fertility_by_Age5,10,Momentum,AgeGrpStart
2022,Fertility_by_Age5,10,Momentum,AgeGrpSpan
2022,Fertility_by_Age5,10,Momentum,ASFR
2022,Fertility_by_Age5,10,Momentum,PASFR
2022,Fertility_by_Age5,10,Momentum,Births
2022,Fertility_by_Age5,2,Medium,SortOrder
2022,Fertility_by_Age5,2,Medium,LocID
2022,Fertility_by_Age5,2,Medium,Notes
2022,Fertility_by_Age5,2,Medium,ISO3_code
2022,Fertility_by_Age5,2,Medium,ISO2_code
2022,Fertility_by_Age5,2,Medium,SDMX_code
2022,Fertility_by_Age5,2,Medium,LocTypeID
2022,Fertility_by_Age5,2,Medium,LocTypeName
2022,Fertility_by_Age5,2,Medium,ParentID
2022,Fertility_by_Age5,2,Medium,Location
2022,Fertility_by_Age5,2,Medium,Time
2022,Fertility_by_Age5,2,Medium,MidPeriod
2022,Fertility_by_Age5,2,Medium,AgeGrp
2022,Fertility_by_Age5,2,Medium,AgeGrpStart
2022,Fertility_by_Age5,2,Medium,AgeGrpSpan
2022,Fertility_by_Age5,2,Medium,ASFR
2022,Fertility_by_Age5,2,Medium,PASFR
2022,Fertility_by_Age5,2,Medium,Births
2022,Fertility_by_Age5,3,High,SortOrder
2022,Fertility_by_Age5,3,High,LocID
2022,Fertility_by_Age5,3,High,Notes
2022,Fertility_by_Age5,3,High,ISO3_code
2022,Fertility_by_Age5,3,High,ISO2_code
2022,Fertility_by_Age5,3,High,SDMX_code
2022,Fertility_by_Age5,3,High,LocTypeID
2022,Fertility_by_Age5,3,High,LocTypeName
2022,Fertility_by_Age5,3,High,ParentID
2022,Fertility_by_Age5,3,High,Location
2022,Fertility_by_Age5,3,High,Time
2022,Fertility_by_Age5,3,High,MidPeriod
2022,Fertility_by_Age5,3,High,AgeGrp
2022,Fertility_by_Age5,3,High,AgeGrpStart
2022,Fertility_by_Age5,3,High,AgeGrpSpan
2022,Fertility_by_Age5,3,High,ASFR
2022,Fertility_by_Age5,3,High,PASFR
2022,Fertility_by_Age5,3,High,Births
2022,Fertility_by_Age5,4,Low,SortOrder
2022,Fertility_by_Age5,4,Low,LocID
2022,Fertility_by_Age5,4,Low,Notes
2022,Fertility_by_Age5,4,Low,ISO3_code
2022,Fertility_by_Age5,4,Low,ISO2_code
2022,Fertility_by_Age5,4,Low,SDMX_code
2022,Fertility_by_Age5,4,Low,LocTypeID
2022,Fertility_by_Age5,4,Low,LocTypeName
2022,Fertility_by_Age5,4,Low,ParentID
2022,Fertility_by_Age5,4,Low,Location
2022,Fertility_by_Age5,4,Low,Time
2022,Fertility_by_Age5,4,Low,MidPeriod
2022,Fertility_by_Age5,4,Low,AgeGrp
2022,Fertility_by_Age5,4,Low,AgeGrpStart
2022,Fertility_by_Age5,4,Low,AgeGrpSpan
2022,Fertility_by_Age5,4,Low,ASFR
2022,Fertility_by_Age5,4,Low,PASFR
2022,Fertility_by_Age5,4,Low,Births
2022,Fertility_by_Age5,5,Constant fertility,SortOrder
2022,Fertility_by_Age5,5,Constant fertility,LocID
2022,Fertility_by_Age5,5,Constant fertility,Notes
2022,Fertility_by_Age5,5,Constant fertility,ISO3_code
2022,Fertility_by_Age5,5,Constant fertility,ISO2_code
2022,Fertility_by_Age5,5,Constant fertility,SDMX_code
2022,Fertility_by_Age5,5,Constant fertility,LocTypeID
2022,Fertility_by_Age5,5,Constant fertility,LocTypeName
2022,Fertility_by_Age5,5,Constant fertility,ParentID
2022,Fertility_by_Age5,5,Constant fertility,Location
2022,Fertility_by_Age5,5,Constant fertility,Time
2022,Fertility_by_Age5,5,Constant fertility,MidPeriod
2022,Fertility_by_Age5,5,Constant fertility,AgeGrp
2022,Fertility_by_Age5,5,Constant fertility,AgeGrpStart
2022,Fertility_by_Age5,5,Constant fertility,AgeGrpSpan
2022,Fertility_by_Age5,5,Constant fertility,ASFR
2022,Fertility_by_Age5,5,Constant fertility,PASFR
2022,Fertility_by_Age5,5,Constant fertility,Births
2022,Fertility_by_Age5,6,Instant replacement,SortOrder
2022,Fertility_by_Age5,6,Instant replacement,LocID
2022,Fertility_by_Age5,6,Instant replacement,Notes
2022,Fertility_by_Age5,6,Instant replacement,ISO3_code
2022,Fertility_by_Age5,6,Instant replacement,ISO2_code
2022,Fertility_by_Age5,6,Instant replacement,SDMX_code
2022,Fertility_by_Age5,6,Instant replacement,LocTypeID
2022,Fertility_by_Age5,6,Instant replacement,LocTypeName
2022,Fertility_by_Age5,6,Instant replacement,ParentID
2022,Fertility_by_Age5,6,Instant replacement,Location
2022,Fertility_by_Age5,6,Instant replacement,Time
2022,Fertility_by_Age5,6,Instant replacement,MidPeriod
2022,Fertility_by_Age5,6,Instant replacement,AgeGrp
2022,Fertility_by_Age5,6,Instant replacement,AgeGrpStart
2022,Fertility_by_Age5,6,Instant replacement,AgeGrpSpan
2022,Fertility_by_Age5,6,Instant replacement,ASFR
2022,Fertility_by_Age5,6,Instant replacement,PASFR
2022,Fertility_by_Age5,6,Instant replacement,Births
2022,Fertility_by_Age5,7,Zero migration,SortOrder
2022,Fertility_by_Age5,7,Zero migration,LocID
2022,Fertility_by_Age5,7,Zero migration,Notes
2022,Fertility_by_Age5,7,Zero migration,ISO3_code
2022,Fertility_by_Age5,7,Zero migration,ISO2_code
2022,Fertility_by_Age5,7,Zero migration,SDMX_code
2022,Fertility_by_Age5,7,Zero migration,LocTypeID
2022,Fertility_by_Age5,7,Zero migration,LocTypeName
2022,Fertility_by_Age5,7,Zero migration,ParentID
2022,Fertility_by_Age5,7,Zero migration,Location
2022,Fertility_by_Age5,7,Zero migration,Time
2022,Fertility_by_Age5,7,Zero migration,MidPeriod
2022,Fertility_by_Age5,7,Zero migration,AgeGrp
2022,Fertility_by_Age5,7,Zero migration,AgeGrpStart
2022,Fertility_by_Age5,7,Zero migration,AgeGrpSpan
2022,Fertility_by_Age5,7,Zero migration,ASFR
2022,Fertility_by_Age5,7,Zero migration,PASFR
2022,Fertility_by_Age5,7,Zero migration,Births
2022,Fertility_by_Age5,8,Constant mortality,SortOrder
2022,Fertility_by_Age5,8,Constant mortality,LocID
2022,Fertility_by_Age5,8,Constant mortality,Notes
2022,Fertility_by_Age5,8,Constant mortality,ISO3_code
2022,Fertility_by_Age5,8,Constant mortality,ISO2_code
2022,Fertility_by_Age5,8,Constant mortality,SDMX_code
2022,Fertility_by_Age5,8,Constant mortality,LocTypeID
2022,Fertility_by_Age5,8,Constant mortality,LocTypeName
2022,Fertility_by_Age5,8,Constant mortality,ParentID
2022,Fertility_by_Age5,8,Constant mortality,Location
2022,Fertility_by_Age5,8,Constant mortality,Time
2022,Fertility_by_Age5,8,Constant mortality,MidPeriod
2022,Fertility_by_Age5,8,Constant mortality,AgeGrp
2022,Fertility_by_Age5,8,Constant mortality,AgeGrpStart
2022,Fertility_by_Age5,8,Constant mortality,AgeGrpSpan
2022,Fertility_by_Age5,8,Constant mortality,ASFR
2022,Fertility_by_Age5,8,Constant mortality,PASFR
2022,Fertility_by_Age5,8,Constant mortality,Births
2022,Fertility_by_Age5,9,No change,SortOrder
2022,Fertility_by_Age5,9,No change,LocID
2022,Fertility_by_Age5,9,No change,Notes
2022,Fertility_by_Age5,9,No change,ISO3_code
2022,Fertility_by_Age5,9,No change,ISO2_code
2022,Fertility_by_Age5,9,No change,SDMX_code
2022,Fertility_by_Age5,9,No change,LocTypeID
2022,Fertility_by_Age5,9,No change,LocTypeName
2022,Fertility_by_Age5,9,No change,ParentID
2022,Fertility_by_Age5,9,No change,Location
2022,Fertility_by_Age5,9,No change,Time
2022,Fertility_by_Age5,9,No change,MidPeriod
2022,Fertility_by_Age5,9,No change,AgeGrp
2022,Fertility_by_Age5,9,No change,AgeGrpStart
2022,Fertility_by_Age5,9,No change,AgeGrpSpan
2022,Fertility_by_Age5,9,No change,ASFR
2022,Fertility_by_Age5,9,No change,PASFR
2022,Fertility_by_Age5,9,No change,Births
2022,Life_Table_Abridged,2,Medium,SortOrder
2022,Life_Table_Abridged,2,Medium,LocID
2022,Life_Table_Abridged,2,Medium,Notes
2022,Life_Table_Abridged,2,Medium,ISO3_code
2022,Life_Table_Abridged,2,Medium,ISO2_code
2022,Life_Table_Abridged,2,Medium,SDMX_code
2022,Life_Table_Abridged,2,Medium,LocTypeID
2022,Life_Table_Abridged,2,Medium,LocTypeName
2022,Life_Table_Abridged,2,Medium,ParentID
2022,Life_Table_Abridged,2,Medium,Location
2022,Life_Table_Abridged,2,Medium,Time
2022,Life_Table_Abridged,2,Medium,MidPeriod
2022,Life_Table_Abridged,2,Medium,SexID
2022,Life_Table_Abridged,2,Medium,Sex
2022,Life_Table_Abridged,2,Medium,AgeGrp
2022,Life_Table_Abridged,2,Medium,AgeGrpStart
2022,Life_Table_Abridged,2,Medium,AgeGrpSpan
2022,Life_Table_Abridged,2,Medium,mx
2022,Life_Table_Abridged,2,Medium,qx
2022,Life_Table_Abridged,2,Medium,px
2022,Life_Table_Abridged,2,Medium,lx
2022,Life_Table_Abridged,2,Medium,dx
2022,Life_Table_Abridged,2,Medium,Lx
2022,Life_Table_Abridged,2,Medium,Sx
2022,Life_Table_Abridged,2,Medium,Tx
2022,Life_Table_Abridged,2,Medium,ex
2022,Life_Table_Abridged,2,Medium,ax
2022,Life_Table_Complete,2,Medium,SortOrder
2022,Life_Table_Complete,2,Medium,LocID
2022,Life_Table_Complete,2,Medium,Notes
2022,Life_Table_Complete,2,Medium,ISO3_code
2022,Life_Table_Complete,2,Medium,ISO2_code
2022,Life_Table_Complete,2,Medium,SDMX_code
2022,Life_Table_Complete,2,Medium,LocTypeID
2022,Life_Table_Complete,2,Medium,LocTypeName
2022,Life_Table_Complete,2,Medium,ParentID
2022,Life_Table_Complete,2,Medium,Location
2022,Life_Table_Complete,2,Medium,Time
2022,Life_Table_Complete,2,Medium,MidPeriod
2022,Life_Table_Complete,2,Medium,SexID
2022,Life_Table_Complete,2,Medium,Sex
2022,Life_Table_Complete,2,Medium,AgeGrp
2022,Life_Table_Complete,2,Medium,AgeGrpStart
2022,Life_Table_Complete,2,Medium,AgeGrpSpan
2022,Life_Table_Complete,2,Medium,mx
2022,Life_Table_Complete,2,Medium,qx
2022,Life_Table_Complete,2,Medium,px
2022,Life_Table_Complete,2,Medium,lx
2022,Life_Table_Complete,2,Medium,dx
2022,Life_Table_Complete,2,Medium,Lx
2022,Life_Table_Complete,2,Medium,Sx
2022,Life_Table_Complete,2,Medium,Tx
2022,Life_Table_Complete,2,Medium,ex
2022,Life_Table_Complete,2,Medium,ax
2022,Population1JanuaryByAge5GroupSex,10,Momentum,SortOrder
2022,Population1JanuaryByAge5GroupSex,10,Momentum,LocID
2022,Population1JanuaryByAge5GroupSex,10,Momentum,Notes
2022,Population1JanuaryByAge5GroupSex,10,Momentum,ISO3_code
2022,Population1JanuaryByAge5GroupSex,10,Momentum,ISO2_code
2022,Population1JanuaryByAge5GroupSex,10,Momentum,SDMX_code
2022,Population1JanuaryByAge5GroupSex,10,Momentum,LocTypeID
2022,Population1JanuaryByAge5GroupSex,10,Momentum,LocTypeName
2022,Population1JanuaryByAge5GroupSex,10,Momentum,ParentID
2022,Population1JanuaryByAge5GroupSex,10,Momentum,Location
2022,Population1JanuaryByAge5GroupSex,10,Momentum,Time
2022,Population1JanuaryByAge5GroupSex,10,Momentum,MidPeriod
2022,Population1JanuaryByAge5GroupSex,10,Momentum,AgeGrp
2022,Population1JanuaryByAge5GroupSex,10,Momentum,AgeGrpStart
2022,Population1JanuaryByAge5GroupSex,10,Momentum,AgeGrpSpan
2022,Population1JanuaryByAge5GroupSex,10,Momentum,PopMale
2022,Population1JanuaryByAge5GroupSex,10,Momentum,PopFemale
2022,Population1JanuaryByAge5GroupSex,10,Momentum,PopTotal
2022,Population1JanuaryByAge5GroupSex,2,Medium,SortOrder
2022,Population1JanuaryByAge5GroupSex,2,Medium,LocID
