wpp,file_group,Time,MidPeriod
2006,PopulationBySingleAgeSex,2024,2024.5
2006,PopulationBySingleAgeSex,2025,2025.5
2006,PopulationBySingleAgeSex,2026,2026.5
2006,PopulationBySingleAgeSex,2027,2027.5
2006,PopulationBySingleAgeSex,2028,2028.5
2006,PopulationBySingleAgeSex,2029,2029.5
2006,PopulationBySingleAgeSex,2030,2030.5
2006,PopulationBySingleAgeSex,2031,2031.5
2006,PopulationBySingleAgeSex,2032,2032.5
2006,PopulationBySingleAgeSex,2033,2033.5
2006,PopulationBySingleAgeSex,2034,2034.5
2006,PopulationBySingleAgeSex,2035,2035.5
2006,PopulationBySingleAgeSex,2036,2036.5
2006,PopulationBySingleAgeSex,2037,2037.5
2006,PopulationBySingleAgeSex,2038,2038.5
2006,PopulationBySingleAgeSex,2039,2039.5
2006,PopulationBySingleAgeSex,2040,2040.5
2006,PopulationBySingleAgeSex,2041,2041.5
2006,PopulationBySingleAgeSex,2042,2042.5
2006,PopulationBySingleAgeSex,2043,2043.5
2006,PopulationBySingleAgeSex,2044,2044.5
2006,PopulationBySingleAgeSex,2045,2045.5
2006,PopulationBySingleAgeSex,2046,2046.5
2006,PopulationBySingleAgeSex,2047,2047.5
2006,PopulationBySingleAgeSex,2048,2048.5
2006,PopulationBySingleAgeSex,2049,2049.5
2006,TotalPopulationBySex,1950,1950.5
2006,TotalPopulationBySex,1951,1951.5
2006,TotalPopulationBySex,1952,1952.5
2006,TotalPopulationBySex,1953,1953.5
2006,TotalPopulationBySex,1954,1954.5
2006,TotalPopulationBySex,1955,1955.5
2006,TotalPopulationBySex,1956,1956.5
2006,TotalPopulationBySex,1957,1957.5
2006,TotalPopulationBySex,1958,1958.5
2006,TotalPopulationBySex,1959,1959.5
2006,TotalPopulationBySex,1960,1960.5
2006,TotalPopulationBySex,1961,1961.5
2006,TotalPopulationBySex,1962,1962.5
2006,TotalPopulationBySex,1963,1963.5
2006,TotalPopulationBySex,1964,1964.5
2006,TotalPopulationBySex,1965,1965.5
2006,TotalPopulationBySex,1966,1966.5
2006,TotalPopulationBySex,1967,1967.5
2006,TotalPopulationBySex,1968,1968.5
2006,TotalPopulationBySex,1969,1969.5
2006,TotalPopulationBySex,1970,1970.5
2006,TotalPopulationBySex,1971,1971.5
2006,TotalPopulationBySex,1972,1972.5
2006,TotalPopulationBySex,1973,1973.5
2006,TotalPopulationBySex,1974,1974.5
2006,TotalPopulationBySex,1975,1975.5
2006,TotalPopulationBySex,1976,1976.5
2006,TotalPopulationBySex,1977,1977.5
2006,TotalPopulationBySex,1978,1978.5
2006,TotalPopulationBySex,1979,1979.5
2006,TotalPopulationBySex,1980,1980.5
2006,TotalPopulationBySex,1981,1981.5
2006,TotalPopulationBySex,1982,1982.5
2006,TotalPopulationBySex,1983,1983.5
2006,TotalPopulationBySex,1984,1984.5
2006,TotalPopulationBySex,1985,1985.5
2006,TotalPopulationBySex,1986,1986.5
2006,TotalPopulationBySex,1987,1987.5
2006,TotalPopulationBySex,1988,1988.5
2006,TotalPopulationBySex,1989,1989.5
2006,TotalPopulationBySex,1990,1990.5
2006,TotalPopulationBySex,1991,1991.5
2006,TotalPopulationBySex,1992,1992.5
2006,TotalPopulationBySex,1993,1993.5
2006,TotalPopulationBySex,1994,1994.5
2006,TotalPopulationBySex,1995,1995.5
2006,TotalPopulationBySex,1996,1996.5
2006,TotalPopulationBySex,1997,1997.5
2006,TotalPopulationBySex,1998,1998.5
2006,TotalPopulationBySex,1999,1999.5
2006,TotalPopulationBySex,2000,2000.5
2006,TotalPopulationBySex,2001,2001.5
2006,TotalPopulationBySex,2002,2002.5
2006,TotalPopulationBySex,2003,2003.5
2006,TotalPopulationBySex,2004,2004.5
2006,TotalPopulationBySex,2005,2005.5
2006,TotalPopulationBySex,2006,2006.5
2006,TotalPopulationBySex,2007,2007.5
2006,TotalPopulationBySex,2008,2008.5
2006,TotalPopulationBySex,2009,2009.5
2006,TotalPopulationBySex,2010,2010.5
2006,TotalPopulationBySex,2011,2011.5
2006,TotalPopulationBySex,2012,2012.5
2006,TotalPopulationBySex,2013,2013.5
2006,TotalPopulationBySex,2014,2014.5
2006,TotalPopulationBySex,2015,2015.5
2006,TotalPopulationBySex,2016,2016.5
2006,TotalPopulationBySex,2017,2017.5
2006,TotalPopulationBySex,2018,2018.5
2006,TotalPopulationBySex,2019,2019.5
2006,TotalPopulationBySex,2020,2020.5
2006,TotalPopulationBySex,2021,2021.5
2006,TotalPopulationBySex,2022,2022.5
2006,TotalPopulationBySex,2023,2023.5
2006,TotalPopulationBySex,2024,2024.5
2006,TotalPopulationBySex,2025,2025.5
2006,TotalPopulationBySex,2026,2026.5
2006,TotalPopulationBySex,2027,2027.5
2006,TotalPopulationBySex,2028,2028.5
2006,TotalPopulationBySex,2029,2029.5
2006,TotalPopulationBySex,2030,2030.5
2006,TotalPopulationBySex,2031,2031.5
2006,TotalPopulationBySex,2032,2032.5
2006,TotalPopulationBySex,2033,2033.5
2006,TotalPopulationBySex,2034,2034.5
2006,TotalPopulationBySex,2035,2035.5
2006,TotalPopulationBySex,2036,2036.5
2006,TotalPopulationBySex,2037,2037.5
2006,TotalPopulationBySex,2038,2038.5
2006,TotalPopulationBySex,2039,2039.5
2006,TotalPopulationBySex,2040,2040.5
2006,TotalPopulationBySex,2041,2041.5
2006,TotalPopulationBySex,2042,2042.5
2006,TotalPopulationBySex,2043,2043.5
2006,TotalPopulationBySex,2044,2044.5
2006,TotalPopulationBySex,2045,2045.5
2006,TotalPopulationBySex,2046,2046.5
2006,TotalPopulationBySex,2047,2047.5
2006,TotalPopulationBySex,2048,2048.5
2006,TotalPopulationBySex,2049,2049.5
2008,Fertility_by_Age,1990-1995,1993
2008,Fertility_by_Age,1995-2000,1998
2008,Fertility_by_Age,2000-2005,2003
2008,Fertility_by_Age,2005-2010,2008
2008,Fertility_by_Age,2010-2015,2013
2008,Fertility_by_Age,2015-2020,2018
2008,Fertility_by_Age,2020-2025,2023
2008,Fertility_by_Age,2025-2030,2028
2008,Fertility_by_Age,2030-2035,2033
2008,Fertility_by_Age,2035-2040,2038
2008,Fertility_by_Age,2040-2045,2043
2008,Fertility_by_Age,2045-2050,2048
2008,Life_Table,1990-1995,1993
2008,Life_Table,1995-2000,1998
2008,Life_Table,2000-2005,2003
2008,Life_Table,2005-2010,2008
2008,Life_Table,2010-2015,2013
2008,Life_Table,2015-2020,2018
2008,Life_Table,2020-2025,2023
2008,Life_Table,2025-2030,2028
2008,Life_Table,2030-2035,2033
2008,Life_Table,2035-2040,2038
2008,Life_Table,2040-2045,2043
2008,Life_Table,2045-2050,2048
2008,Period_Indicators,1950-1955,1953
2008,Period_Indicators,1955-1960,1958
2008,Period_Indicators,1960-1965,1963
2008,Period_Indicators,1965-1970,1968
2008,Period_Indicators,1970-1975,1973
2008,Period_Indicators,1975-1980,1978
2008,Period_Indicators,1980-1985,1983
2008,Period_Indicators,1985-1990,1988
2008,Period_Indicators,1990-1995,1993
2008,Period_Indicators,1995-2000,1998
2008,Period_Indicators,2000-2005,2003
2008,Period_Indicators,2005-2010,2008
2008,Period_Indicators,2010-2015,2013
2008,Period_Indicators,2015-2020,2018
2008,Period_Indicators,2020-2025,2023
2008,Period_Indicators,2025-2030,2028
2008,Period_Indicators,2030-2035,2033
2008,Period_Indicators,2035-2040,2038
2008,Period_Indicators,2040-2045,2043
2008,Period_Indicators,2045-2050,2048
2008,PopulationByAgeSex,1950,1950.5
2008,PopulationByAgeSex,1951,1951.5
2008,PopulationByAgeSex,1952,1952.5
2008,PopulationByAgeSex,1953,1953.5
2008,PopulationByAgeSex,1954,1954.5
2008,PopulationByAgeSex,1955,1955.5
2008,PopulationByAgeSex,1956,1956.5
2008,PopulationByAgeSex,1957,1957.5
2008,PopulationByAgeSex,1958,1958.5
2008,PopulationByAgeSex,1959,1959.5
2008,PopulationByAgeSex,1960,1960.5
2008,PopulationByAgeSex,1961,1961.5
2008,PopulationByAgeSex,1962,1962.5
2008,PopulationByAgeSex,1963,1963.5
2008,PopulationByAgeSex,1964,1964.5
2008,PopulationByAgeSex,1965,1965.5
2008,PopulationByAgeSex,1966,1966.5
2008,PopulationByAgeSex,1967,1967.5
2008,PopulationByAgeSex,1968,1968.5
2008,PopulationByAgeSex,1969,1969.5
2008,PopulationByAgeSex,1970,1970.5
2008,PopulationByAgeSex,1971,1971.5
2008,PopulationByAgeSex,1972,1972.5
2008,PopulationByAgeSex,1973,1973.5
2008,PopulationByAgeSex,1974,1974.5
2008,PopulationByAgeSex,1975,1975.5
2008,PopulationByAgeSex,1976,1976.5
2008,PopulationByAgeSex,1977,1977.5
2008,PopulationByAgeSex,1978,1978.5
2008,PopulationByAgeSex,1979,1979.5
2008,PopulationByAgeSex,1980,1980.5
2008,PopulationByAgeSex,1981,1981.5
2008,PopulationByAgeSex,1982,1982.5
2008,PopulationByAgeSex,1983,1983.5
2008,PopulationByAgeSex,1984,1984.5
2008,PopulationByAgeSex,1985,1985.5
2008,PopulationByAgeSex,1986,1986.5
2008,PopulationByAgeSex,1987,1987.5
2008,PopulationByAgeSex,1988,1988.5
2008,PopulationByAgeSex,1989,1989.5
2008,PopulationByAgeSex,1990,1990.5
2008,PopulationByAgeSex,1991,1991.5
2008,PopulationByAgeSex,1992,1992.5
2008,PopulationByAgeSex,1993,1993.5
2008,PopulationByAgeSex,1994,1994.5
2008,PopulationByAgeSex,1995,1995.5
2008,PopulationByAgeSex,1996,1996.5
2008,PopulationByAgeSex,1997,1997.5
2008,PopulationByAgeSex,1998,1998.5
2008,PopulationByAgeSex,1999,1999.5
2008,PopulationByAgeSex,2000,2000.5
2008,PopulationByAgeSex,2001,2001.5
2008,PopulationByAgeSex,2002,2002.5
2008,PopulationByAgeSex,2003,2003.5
2008,PopulationByAgeSex,2004,2004.5
2008,PopulationByAgeSex,2005,2005.5
2008,PopulationByAgeSex,2006,2006.5
2008,PopulationByAgeSex,2007,2007.5
2008,PopulationByAgeSex,2008,2008.5
2008,PopulationByAgeSex,2009,2009.5
2008,PopulationByAgeSex,2010,2010.5
2008,PopulationByAgeSex,2011,2011.5
2008,PopulationByAgeSex,2012,2012.5
2008,PopulationByAgeSex,2013,2013.5
2008,PopulationByAgeSex,2014,2014.5
2008,PopulationByAgeSex,2015,2015.5
2008,PopulationByAgeSex,2016,2016.5
2008,PopulationByAgeSex,2017,2017.5
2008,PopulationByAgeSex,2018,2018.5
2008,PopulationByAgeSex,2019,2019.5
2008,PopulationByAgeSex,2020,2020.5
2008,PopulationByAgeSex,2021,2021.5
2008,PopulationByAgeSex,2022,2022.5
2008,PopulationByAgeSex,2023,2023.5
2008,PopulationByAgeSex,2024,2024.5
2008,PopulationByAgeSex,2025,2025.5
2008,PopulationByAgeSex,2026,2026.5
2008,PopulationByAgeSex,2027,2027.5
2008,PopulationByAgeSex,2028,2028.5
2008,PopulationByAgeSex,2029,2029.5
2008,PopulationByAgeSex,2030,2030.5
2008,PopulationByAgeSex,2031,2031.5
2008,PopulationByAgeSex,2032,2032.5
2008,PopulationByAgeSex,2033,2033.5
2008,PopulationByAgeSex,2034,2034.5
2008,PopulationByAgeSex,2035,2035.5
2008,PopulationByAgeSex,2036,2036.5
2008,PopulationByAgeSex,2037,2037.5
2008,PopulationByAgeSex,2038,2038.5
2008,PopulationByAgeSex,2039,2039.5
2008,PopulationByAgeSex,2040,2040.5
2008,PopulationByAgeSex,2041,2041.5
2008,PopulationByAgeSex,2042,2042.5
2008,PopulationByAgeSex,2043,2043.5
2008,PopulationByAgeSex,2044,2044.5
2008,PopulationByAgeSex,2045,2045.5
2008,PopulationByAgeSex,2046,2046.5
2008,PopulationByAgeSex,2047,2047.5
2008,PopulationByAgeSex,2048,2048.5
2008,PopulationByAgeSex,2049,2049.5
2008,PopulationByAgeSex_5x5,1950,1950.5
2008,PopulationByAgeSex_5x5,1955,1955.5
2008,PopulationByAgeSex_5x5,1960,1960.5
2008,PopulationByAgeSex_5x5,1965,1965.5
2008,PopulationByAgeSex_5x5,1970,1970.5
2008,PopulationByAgeSex_5x5,1975,1975.5
2008,PopulationByAgeSex_5x5,1980,1980.5
2008,PopulationByAgeSex_5x5,1985,1985.5
2008,PopulationByAgeSex_5x5,1990,1990.5
2008,PopulationByAgeSex_5x5,1995,1995.5
2008,PopulationByAgeSex_5x5,2000,2000.5
2008,PopulationByAgeSex_5x5,2005,2005.5
2008,PopulationByAgeSex_5x5,2010,2010.5
2008,PopulationByAgeSex_5x5,2015,2015.5
2008,PopulationByAgeSex_5x5,2020,2020.5
2008,PopulationByAgeSex_5x5,2025,2025.5
2008,PopulationByAgeSex_5x5,2030,2030.5
2008,PopulationByAgeSex_5x5,2035,2035.5
2008,PopulationByAgeSex_5x5,2040,2040.5
2008,PopulationByAgeSex_5x5,2045,2045.5
2008,PopulationBySingleAgeSex,1950,1950.5
2008,PopulationBySingleAgeSex,1951,1951.5
2008,PopulationBySingleAgeSex,1952,1952.5
2008,PopulationBySingleAgeSex,1953,1953.5
2008,PopulationBySingleAgeSex,1954,1954.5
2008,PopulationBySingleAgeSex,1955,1955.5
2008,PopulationBySingleAgeSex,1956,1956.5
2008,PopulationBySingleAgeSex,1957,1957.5
2008,PopulationBySingleAgeSex,1958,1958.5
2008,PopulationBySingleAgeSex,1959,1959.5
2008,PopulationBySingleAgeSex,1960,1960.5
2008,PopulationBySingleAgeSex,1961,1961.5
2008,PopulationBySingleAgeSex,1962,1962.5
2008,PopulationBySingleAgeSex,1963,1963.5
2008,PopulationBySingleAgeSex,1964,1964.5
2008,PopulationBySingleAgeSex,1965,1965.5
2008,PopulationBySingleAgeSex,1966,1966.5
2008,PopulationBySingleAgeSex,1967,1967.5
2008,PopulationBySingleAgeSex,1968,1968.5
2008,PopulationBySingleAgeSex,1969,1969.5
2008,PopulationBySingleAgeSex,1970,1970.5
2008,PopulationBySingleAgeSex,1971,1971.5
2008,PopulationBySingleAgeSex,1972,1972.5
2008,PopulationBySingleAgeSex,1973,1973.5
2008,PopulationBySingleAgeSex,1974,1974.5
2008,PopulationBySingleAgeSex,1975,1975.5
2008,PopulationBySingleAgeSex,1976,1976.5
2008,PopulationBySingleAgeSex,1977,1977.5
2008,PopulationBySingleAgeSex,1978,1978.5
2008,PopulationBySingleAgeSex,1979,1979.5
2008,PopulationBySingleAgeSex,1980,1980.5
2008,PopulationBySingleAgeSex,1981,1981.5
2008,PopulationBySingleAgeSex,1982,1982.5
2008,PopulationBySingleAgeSex,1983,1983.5
2008,PopulationBySingleAgeSex,1984,1984.5
2008,PopulationBySingleAgeSex,1985,1985.5
2008,PopulationBySingleAgeSex,1986,1986.5
2008,PopulationBySingleAgeSex,1987,1987.5
2008,PopulationBySingleAgeSex,1988,1988.5
2008,PopulationBySingleAgeSex,1989,1989.5
2008,PopulationBySingleAgeSex,1990,1990.5
2008,PopulationBySingleAgeSex,1991,1991.5
2008,PopulationBySingleAgeSex,1992,1992.5
2008,PopulationBySingleAgeSex,1993,1993.5
2008,PopulationBySingleAgeSex,1994,1994.5
2008,PopulationBySingleAgeSex,1995,1995.5
2008,PopulationBySingleAgeSex,1996,1996.5
2008,PopulationBySingleAgeSex,1997,1997.5
2008,PopulationBySingleAgeSex,1998,1998.5
2008,PopulationBySingleAgeSex,1999,1999.5
2008,PopulationBySingleAgeSex,2000,2000.5
2008,PopulationBySingleAgeSex,2001,2001.5
2008,PopulationBySingleAgeSex,2002,2002.5
2008,PopulationBySingleAgeSex,2003,2003.5
2008,PopulationBySingleAgeSex,2004,2004.5
2008,PopulationBySingleAgeSex,2005,2005.5
2008,PopulationBySingleAgeSex,2006,2006.5
2008,PopulationBySingleAgeSex,2007,2007.5
2008,PopulationBySingleAgeSex,2008,2008.5
2008,PopulationBySingleAgeSex,2009,2009.5
2008,PopulationBySingleAgeSex,2010,2010.5
2008,PopulationBySingleAgeSex,2011,2011.5
2008,PopulationBySingleAgeSex,2012,2012.5
2008,PopulationBySingleAgeSex,2013,2013.5
2008,PopulationBySingleAgeSex,2014,2014.5
2008,PopulationBySingleAgeSex,2015,2015.5
2008,PopulationBySingleAgeSex,2016,2016.5
2008,PopulationBySingleAgeSex,2017,2017.5
2008,PopulationBySingleAgeSex,2018,2018.5
2008,PopulationBySingleAgeSex,2019,2019.5
2008,PopulationBySingleAgeSex,2020,2020.5
2008,PopulationBySingleAgeSex,2021,2021.5
2008,PopulationBySingleAgeSex,2022,2022.5
2008,PopulationBySingleAgeSex,2023,2023.5
2008,PopulationBySingleAgeSex,2024,2024.5
2008,PopulationBySingleAgeSex,2025,2025.5
2008,PopulationBySingleAgeSex,2026,2026.5
2008,PopulationBySingleAgeSex,2027,2027.5
2008,PopulationBySingleAgeSex,2028,2028.5
2008,PopulationBySingleAgeSex,2029,2029.5
2008,PopulationBySingleAgeSex,2030,2030.5
2008,PopulationBySingleAgeSex,2031,2031.5
2008,PopulationBySingleAgeSex,2032,2032.5
2008,PopulationBySingleAgeSex,2033,2033.5
2008,PopulationBySingleAgeSex,2034,2034.5
2008,PopulationBySingleAgeSex,2035,2035.5
2008,PopulationBySingleAgeSex,2036,2036.5
2008,PopulationBySingleAgeSex,2037,2037.5
2008,PopulationBySingleAgeSex,2038,2038.5
2008,PopulationBySingleAgeSex,2039,2039.5
2008,PopulationBySingleAgeSex,2040,2040.5
2008,PopulationBySingleAgeSex,2041,2041.5
2008,PopulationBySingleAgeSex,2042,2042.5
2008,PopulationBySingleAgeSex,2043,2043.5
2008,PopulationBySingleAgeSex,2044,2044.5
2008,PopulationBySingleAgeSex,2045,2045.5
2008,PopulationBySingleAgeSex,2046,2046.5
2008,PopulationBySingleAgeSex,2047,2047.5
2008,PopulationBySingleAgeSex,2048,2048.5
2008,PopulationBySingleAgeSex,2049,2049.5
2008,TotalPopulationBySex,1950,1950.5
2008,TotalPopulationBySex,1951,1951.5
2008,TotalPopulationBySex,1952,1952.5
2008,TotalPopulationBySex,1953,1953.5
2008,TotalPopulationBySex,1954,1954.5
2008,TotalPopulationBySex,1955,1955.5
2008,TotalPopulationBySex,1956,1956.5
2008,TotalPopulationBySex,1957,1957.5
2008,TotalPopulationBySex,1958,1958.5
2008,TotalPopulationBySex,1959,1959.5
2008,TotalPopulationBySex,1960,1960.5
2008,TotalPopulationBySex,1961,1961.5
2008,TotalPopulationBySex,1962,1962.5
2008,TotalPopulationBySex,1963,1963.5
2008,TotalPopulationBySex,1964,1964.5
2008,TotalPopulationBySex,1965,1965.5
2008,TotalPopulationBySex,1966,1966.5
2008,TotalPopulationBySex,1967,1967.5
2008,TotalPopulationBySex,1968,1968.5
2008,TotalPopulationBySex,1969,1969.5
2008,TotalPopulationBySex,1970,1970.5
2008,TotalPopulationBySex,1971,1971.5
2008,TotalPopulationBySex,1972,1972.5
2008,TotalPopulationBySex,1973,1973.5
2008,TotalPopulationBySex,1974,1974.5
2008,TotalPopulationBySex,1975,1975.5
2008,TotalPopulationBySex,1976,1976.5
2008,TotalPopulationBySex,1977,1977.5
2008,TotalPopulationBySex,1978,1978.5
2008,TotalPopulationBySex,1979,1979.5
2008,TotalPopulationBySex,1980,1980.5
2008,TotalPopulationBySex,1981,1981.5
2008,TotalPopulationBySex,1982,1982.5
2008,TotalPopulationBySex,1983,1983.5
2008,TotalPopulationBySex,1984,1984.5
2008,TotalPopulationBySex,1985,1985.5
2008,TotalPopulationBySex,1986,1986.5
2008,TotalPopulationBySex,1987,1987.5
2008,TotalPopulationBySex,1988,1988.5
2008,TotalPopulationBySex,1989,1989.5
2008,TotalPopulationBySex,1990,1990.5
2008,TotalPopulationBySex,1991,1991.5
2008,TotalPopulationBySex,1992,1992.5
2008,TotalPopulationBySex,1993,1993.5
2008,TotalPopulationBySex,1994,1994.5
2008,TotalPopulationBySex,1995,1995.5
2008,TotalPopulationBySex,1996,1996.5
2008,TotalPopulationBySex,1997,1997.5
2008,TotalPopulationBySex,1998,1998.5
2008,TotalPopulationBySex,1999,1999.5
2008,TotalPopulationBySex,2000,2000.5
2008,TotalPopulationBySex,2001,2001.5
2008,TotalPopulationBySex,2002,2002.5
2008,TotalPopulationBySex,2003,2003.5
2008,TotalPopulationBySex,2004,2004.5
2008,TotalPopulationBySex,2005,2005.5
2008,TotalPopulationBySex,2006,2006.5
2008,TotalPopulationBySex,2007,2007.5
2008,TotalPopulationBySex,2008,2008.5
2008,TotalPopulationBySex,2009,2009.5
2008,TotalPopulationBySex,2010,2010.5
2008,TotalPopulationBySex,2011,2011.5
2008,TotalPopulationBySex,2012,2012.5
2008,TotalPopulationBySex,2013,2013.5
2008,TotalPopulationBySex,2014,2014.5
2008,TotalPopulationBySex,2015,2015.5
2008,TotalPopulationBySex,2016,2016.5
2008,TotalPopulationBySex,2017,2017.5
2008,TotalPopulationBySex,2018,2018.5
2008,TotalPopulationBySex,2019,2019.5
2008,TotalPopulationBySex,2020,2020.5
2008,TotalPopulationBySex,2021,2021.5
2008,TotalPopulationBySex,2022,2022.5
2008,TotalPopulationBySex,2023,2023.5
2008,TotalPopulationBySex,2024,2024.5
2008,TotalPopulationBySex,2025,2025.5
2008,TotalPopulationBySex,2026,2026.5
2008,TotalPopulationBySex,2027,2027.5
2008,TotalPopulationBySex,2028,2028.5
2008,TotalPopulationBySex,2029,2029.5
2008,TotalPopulationBySex,2030,2030.5
2008,TotalPopulationBySex,2031,2031.5
2008,TotalPopulationBySex,2032,2032.5
2008,TotalPopulationBySex,2033,2033.5
2008,TotalPopulationBySex,2034,2034.5
2008,TotalPopulationBySex,2035,2035.5
2008,TotalPopulationBySex,2036,2036.5
2008,TotalPopulationBySex,2037,2037.5
2008,TotalPopulationBySex,2038,2038.5
2008,TotalPopulationBySex,2039,2039.5
2008,TotalPopulationBySex,2040,2040.5
2008,TotalPopulationBySex,2041,2041.5
2008,TotalPopulationBySex,2042,2042.5
2008,TotalPopulationBySex,2043,2043.5
2008,TotalPopulationBySex,2044,2044.5
2008,TotalPopulationBySex,2045,2045.5
2008,TotalPopulationBySex,2046,2046.5
2008,TotalPopulationBySex,2047,2047.5
2008,TotalPopulationBySex,2048,2048.5
2008,TotalPopulationBySex,2049,2049.5
2010,Fertility_by_Age,1990-1995,1993
2010,Fertility_by_Age,1995-2000,1998
2010,Fertility_by_Age,2000-2005,2003
2010,Fertility_by_Age,2005-2010,2008
2010,Fertility_by_Age,2010-2015,2013
2010,Fertility_by_Age,2015-2020,2018
2010,Fertility_by_Age,2020-2025,2023
2010,Fertility_by_Age,2025-2030,2028
2010,Fertility_by_Age,2030-2035,2033
2010,Fertility_by_Age,2035-2040,2038
2010,Fertility_by_Age,2040-2045,2043
2010,Fertility_by_Age,2045-2050,2048
2010,Fertility_by_Age,2050-2055,2053
2010,Fertility_by_Age,2055-2060,2058
2010,Fertility_by_Age,2060-2065,2063
2010,Fertility_by_Age,2065-2070,2068
2010,Fertility_by_Age,2070-2075,2073
2010,Fertility_by_Age,2075-2080,2078
2010,Fertility_by_Age,2080-2085,2083
2010,Fertility_by_Age,2085-2090,2088
2010,Fertility_by_Age,2090-2095,2093
2010,Fertility_by_Age,2095-2100,2098
2010,Life_Table,1990-1995,1993
2010,Life_Table,1995-2000,1998
2010,Life_Table,2000-2005,2003
2010,Life_Table,2005-2010,2008
2010,Life_Table,2010-2015,2013
2010,Life_Table,2015-2020,2018
2010,Life_Table,2020-2025,2023
2010,Life_Table,2025-2030,2028
2010,Life_Table,2030-2035,2033
2010,Life_Table,2035-2040,2038
2010,Life_Table,2040-2045,2043
2010,Life_Table,2045-2050,2048
2010,Life_Table,2050-2055,2053
2010,Life_Table,2055-2060,2058
2010,Life_Table,2060-2065,2063
2010,Life_Table,2065-2070,2068
2010,Life_Table,2070-2075,2073
2010,Life_Table,2075-2080,2078
2010,Life_Table,2080-2085,2083
2010,Life_Table,2085-2090,2088
2010,Life_Table,2090-2095,2093
2010,Life_Table,2095-2100,2098
2010,Period_Indicators,1950-1955,1953
2010,Period_Indicators,1955-1960,1958
2010,Period_Indicators,1960-1965,1963
2010,Period_Indicators,1965-1970,1968
2010,Period_Indicators,1970-1975,1973
2010,Period_Indicators,1975-1980,1978
2010,Period_Indicators,1980-1985,1983
2010,Period_Indicators,1985-1990,1988
2010,Period_Indicators,1990-1995,1993
2010,Period_Indicators,1995-2000,1998
2010,Period_Indicators,2000-2005,2003
2010,Period_Indicators,2005-2010,2008
2010,Period_Indicators,2010-2015,2013
2010,Period_Indicators,2015-2020,2018
2010,Period_Indicators,2020-2025,2023
2010,Period_Indicators,2025-2030,2028
2010,Period_Indicators,2030-2035,2033
2010,Period_Indicators,2035-2040,2038
2010,Period_Indicators,2040-2045,2043
2010,Period_Indicators,2045-2050,2048
2010,Period_Indicators,2050-2055,2053
2010,Period_Indicators,2055-2060,2058
2010,Period_Indicators,2060-2065,2063
2010,Period_Indicators,2065-2070,2068
2010,Period_Indicators,2070-2075,2073
2010,Period_Indicators,2075-2080,2078
2010,Period_Indicators,2080-2085,2083
2010,Period_Indicators,2085-2090,2088
2010,Period_Indicators,2090-2095,2093
2010,Period_Indicators,2095-2100,2098
2010,PopulationByAgeSex,1950,1950.5
2010,PopulationByAgeSex,1951,1951.5
2010,PopulationByAgeSex,1952,1952.5
2010,PopulationByAgeSex,1953,1953.5
2010,PopulationByAgeSex,1954,1954.5
2010,PopulationByAgeSex,1955,1955.5
2010,PopulationByAgeSex,1956,1956.5
2010,PopulationByAgeSex,1957,1957.5
2010,PopulationByAgeSex,1958,1958.5
2010,PopulationByAgeSex,1959,1959.5
2010,PopulationByAgeSex,1960,1960.5
2010,PopulationByAgeSex,1961,1961.5
2010,PopulationByAgeSex,1962,1962.5
2010,PopulationByAgeSex,1963,1963.5
2010,PopulationByAgeSex,1964,1964.5
2010,PopulationByAgeSex,1965,1965.5
2010,PopulationByAgeSex,1966,1966.5
2010,PopulationByAgeSex,1967,1967.5
2010,PopulationByAgeSex,1968,1968.5
2010,PopulationByAgeSex,1969,1969.5
2010,PopulationByAgeSex,1970,1970.5
2010,PopulationByAgeSex,1971,1971.5
2010,PopulationByAgeSex,1972,1972.5
2010,PopulationByAgeSex,1973,1973.5
2010,PopulationByAgeSex,1974,1974.5
2010,PopulationByAgeSex,1975,1975.5
2010,PopulationByAgeSex,1976,1976.5
2010,PopulationByAgeSex,1977,1977.5
2010,PopulationByAgeSex,1978,1978.5
2010,PopulationByAgeSex,1979,1979.5
2010,PopulationByAgeSex,1980,1980.5
2010,PopulationByAgeSex,1981,1981.5
2010,PopulationByAgeSex,1982,1982.5
2010,PopulationByAgeSex,1983,1983.5
2010,PopulationByAgeSex,1984,1984.5
2010,PopulationByAgeSex,1985,1985.5
2010,PopulationByAgeSex,1986,1986.5
2010,PopulationByAgeSex,1987,1987.5
2010,PopulationByAgeSex,1988,1988.5
2010,PopulationByAgeSex,1989,1989.5
2010,PopulationByAgeSex,1990,1990.5
2010,PopulationByAgeSex,1991,1991.5
2010,PopulationByAgeSex,1992,1992.5
2010,PopulationByAgeSex,1993,1993.5
2010,PopulationByAgeSex,1994,1994.5
2010,PopulationByAgeSex,1995,1995.5
2010,PopulationByAgeSex,1996,1996.5
2010,PopulationByAgeSex,1997,1997.5
2010,PopulationByAgeSex,1998,1998.5
2010,PopulationByAgeSex,1999,1999.5
2010,PopulationByAgeSex,2000,2000.5
2010,PopulationByAgeSex,2001,2001.5
2010,PopulationByAgeSex,2002,2002.5
2010,PopulationByAgeSex,2003,2003.5
2010,PopulationByAgeSex,2004,2004.5
2010,PopulationByAgeSex,2005,2005.5
2010,PopulationByAgeSex,2006,2006.5
2010,PopulationByAgeSex,2007,2007.5
2010,PopulationByAgeSex,2008,2008.5
2010,PopulationByAgeSex,2009,2009.5
2010,PopulationByAgeSex,2010,2010.5
